track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
14780,KMLB20080101_121512,1,1.000,233.347,520.622,33.51001897208044,-33326.5,110811.0,16755.009486040217
14780,KMLB20080101_122058,7,1.000,231.347,507.622,33.51001897208044,-34326.5,104311.0,16755.009486040217
14780,KMLB20080101_122644,13,1.000,239.347,494.622,33.51001897208044,-30326.5,97811.0,16755.009486040217
14780,KMLB20080101_123230,18,1.000,239.347,494.622,45.26530232268374,-30326.5,97811.0,22632.651161341866
14780,KMLB20080101_123816,24,1.000,239.347,494.622,51.839418352027806,-30326.5,97811.0,25919.70917601391
14780,KMLB20080101_124402,30,1.000,239.347,494.622,59.18105154651159,-30326.5,97811.0,29590.525773255795
14780,KMLB20080101_124948,36,1.000,239.347,494.622,59.18131253009693,-30326.5,97811.0,29590.656265048467
14781,KMLB20080102_120011,-15,1.000,271.244,226.981,6.895494572498984,-14378.0,-36009.5,3447.747286249492
14781,KMLB20080102_120956,-5,1.000,274.244,236.981,15.454566314409611,-12878.0,-31009.5,7727.283157204805
14782,KMLB20080103_120742,-7,1.000,280.75,238.5,16.0870405632199,-9625.0,-30250.0,8043.52028160995
14783,KMLB20080104_121420,-1,1.000,269.839,228.349,17.38260666077799,-15080.5,-35325.5,8691.303330388995
14783,KMLB20080104_121916,4,1.000,269.839,228.349,17.38260666077799,-15080.5,-35325.5,8691.303330388995
14783,KMLB20080104_122413,9,1.000,269.839,228.349,28.181732663893197,-15080.5,-35325.5,14090.866331946598
14784,KMLB20080105_120839,-6,1.000,261.358,221.22000000000003,11.208665331281614,-19321.0,-38890.0,5604.332665640808
14784,KMLB20080105_121426,-1,1.000,261.358,221.22000000000003,17.131876682787816,-19321.0,-38890.0,8565.938341393907
14785,KMLB20080106_120852,-6,1.000,268.467,225.95299999999997,12.929235831381424,-15766.5,-36523.5,6464.617915690713
14785,KMLB20080106_121438,0,1.000,268.467,225.95299999999997,17.585604621081675,-15766.5,-36523.5,8792.802310540837
14785,KMLB20080106_122024,5,1.000,268.467,225.95299999999997,20.521253693308505,-15766.5,-36523.5,10260.626846654253
14785,KMLB20080106_122610,11,1.000,268.467,225.95299999999997,24.1909782122755,-15766.5,-36523.5,12095.489106137746
14786,KMLB20080107_120303,-12,1.000,266.82,223.06,9.517456102514565,-16590.0,-37970.0,4758.7280512572825
14786,KMLB20080107_120849,-6,1.000,266.82,223.06,19.659393889122267,-16590.0,-37970.0,9829.696944561132
