track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
12404,KTBW20120307_112932_V06,-16,1.000,282.024,297.007,11.778504808213665,-8988.0,-996.5,5889.252404106833
12404,KTBW20120307_113915_V06,-7,1.000,282.024,297.007,20.823489543078665,-8988.0,-996.5,10411.744771539332
12400,KTBW20120307_114858_V06,3,1.000,422.213,215.269,36.03326356120105,61106.5,-41865.5,18016.631780600528
12404,KTBW20120307_114858_V06,3,1.000,282.024,297.007,36.76500225912568,-8988.0,-996.5,18382.50112956284
12400,KTBW20120307_115341_V06,8,1.000,407.213,216.269,36.03326356120105,53606.5,-41365.5,18016.631780600528
12404,KTBW20120307_115341_V06,8,1.000,282.024,297.007,36.76499849069496,-8988.0,-996.5,18382.49924534748
12400,KTBW20120307_115824_V06,12,1.000,407.213,216.269,47.614088469266164,53606.5,-41365.5,23807.044234633082
12405,KTBW20120307_115824_V06,12,1.000,419.58,558.545,11.907512103840078,59790.0,129772.5,5953.75605192004
12400,KTBW20120307_120306_V06,17,1.000,407.213,216.269,47.61409590030974,53606.5,-41365.5,23807.04795015487
12405,KTBW20120307_120306_V06,17,1.000,419.58,558.545,19.86948049247891,59790.0,129772.5,9934.740246239455
12400,KTBW20120307_120749_V06,22,1.000,407.213,216.269,50.81868540086601,53606.5,-41365.5,25409.342700433004
12405,KTBW20120307_120749_V06,22,1.000,419.58,558.545,29.511426849722337,59790.0,129772.5,14755.713424861167
12400,KTBW20120307_121234_V06,27,1.000,407.213,216.269,50.818470662643215,53606.5,-41365.5,25409.235331321608
12405,KTBW20120307_121234_V06,27,1.000,419.58,558.545,29.51145925595826,59790.0,129772.5,14755.729627979134
12400,KTBW20120307_121718_V06,31,1.000,375.213,209.269,56.516426838517255,37606.5,-44865.5,28258.21341925863
12405,KTBW20120307_121718_V06,31,1.000,401.58,543.545,29.51145925595826,50790.0,122272.5,14755.729627979134
12400,KTBW20120307_122201_V06,36,1.000,347.213,205.269,56.516292886143106,23606.5,-46865.5,28258.146443071553
12405,KTBW20120307_122201_V06,36,1.000,401.58,543.545,35.753236624901,50790.0,122272.5,17876.6183124505
12401,KTBW20120308_112708_V06,-18,1.000,425.906,197.048,13.2114568123221,62953.0,-50976.0,6605.72840616105
12402,KTBW20120308_112708_V06,-18,1.000,287.678,299.498,10.22556214742045,-6161.0,249.0,5112.7810737102245
12401,KTBW20120308_113651_V06,-8,1.000,415.906,207.048,25.457132822428303,57953.0,-45976.0,12728.566411214151
12402,KTBW20120308_113651_V06,-8,1.000,287.678,299.498,21.8776013584294,-6161.0,249.0,10938.800679214697
12401,KTBW20120308_114634_V06,2,1.000,415.906,207.048,36.793493346798634,57953.0,-45976.0,18396.746673399317
12402,KTBW20120308_114634_V06,2,1.000,287.678,299.498,31.03334269174352,-6161.0,249.0,15516.671345871762
12401,KTBW20120308_115218_V06,7,1.000,415.906,207.048,44.4229471458946,57953.0,-45976.0,22211.4735729473
12402,KTBW20120308_115218_V06,7,1.000,287.678,299.498,42.02387572581781,-6161.0,249.0,21011.937862908904
12401,KTBW20120308_115801_V06,13,1.000,415.906,207.048,44.422899302583254,57953.0,-45976.0,22211.449651291627
12402,KTBW20120308_115801_V06,13,1.000,266.678,275.498,42.02377975649851,-16661.0,-11751.0,21011.889878249258
12401,KTBW20120308_120343_V06,19,1.000,412.906,197.048,59.685134813937836,56453.0,-50976.0,29842.567406968916
12402,KTBW20120308_120343_V06,19,1.000,268.678,294.498,59.30221808009388,-15661.0,-2251.0,29651.10904004694
12403,KTBW20120308_120343_V06,19,1.000,409.24,565.898,26.313913266455057,54620.0,133449.0,13156.956633227524
12401,KTBW20120308_120926_V06,24,1.000,412.906,197.048,59.68529468032096,56453.0,-50976.0,29842.64734016048
12403,KTBW20120308_120926_V06,24,1.000,409.24,565.898,35.302614675056034,54620.0,133449.0,17651.30733752802
12401,KTBW20120308_121508_V06,30,1.000,412.906,197.048,59.68529468032096,56453.0,-50976.0,29842.64734016048
12403,KTBW20120308_121508_V06,30,1.000,396.24,547.898,35.302915806928944,48120.0,124449.0,17651.457903464474
12401,KTBW20120308_122050_V06,36,1.000,412.906,197.048,59.68529468032096,56453.0,-50976.0,29842.64734016048
12401,KTBW20120308_122633_V06,42,1.000,412.906,197.048,59.68529468032096,56453.0,-50976.0,29842.64734016048
12406,KTBW20120309_112424_V06,-20,1.000,439.494,205.13400000000001,12.98812160161401,69747.0,-46933.0,6494.060800807005
4249,KTBW20120309_113407_V06,-10,1.000,272.485,298.17,14.640866479139403,-13757.5,-414.99999999999,7320.4332395697
12406,KTBW20120309_113407_V06,-10,1.000,439.494,205.13400000000001,22.29037779734239,69747.0,-46933.0,11145.188898671195
4249,KTBW20120309_114349_V06,0,1.000,272.485,298.17,25.71913348821056,-13757.5,-414.99999999999,12859.56674410528
12406,KTBW20120309_114349_V06,0,1.000,439.494,205.13400000000001,30.612713132311153,69747.0,-46933.0,15306.356566155577
4249,KTBW20120309_114931_V06,6,1.000,271.485,291.17,30.586591025741605,-14257.5,-3915.0,15293.295512870802
12406,KTBW20120309_114931_V06,6,1.000,439.494,205.13400000000001,40.334549692944364,69747.0,-46933.0,20167.274846472177
4248,KTBW20120309_115514_V06,11,1.000,462.603,583.901,33.11897964148358,81301.5,142450.5,16559.489820741786
4249,KTBW20120309_115514_V06,11,1.000,272.485,288.17,35.39286154789472,-13757.5,-5415.0,17696.43077394736
12406,KTBW20120309_115514_V06,11,1.000,439.494,205.13400000000001,47.258140378048985,69747.0,-46933.0,23629.070189024493
4248,KTBW20120309_120056_V06,17,1.000,462.603,583.901,41.415324027981235,81301.5,142450.5,20707.66201399062
4249,KTBW20120309_120056_V06,17,1.000,272.485,282.17,37.45380236456826,-13757.5,-8415.0,18726.901182284128
12406,KTBW20120309_120056_V06,17,1.000,438.494,193.13400000000001,47.258285455920756,69247.0,-52933.0,23629.142727960378
4248,KTBW20120309_120639_V06,23,1.000,462.603,583.901,47.365130909664586,81301.5,142450.5,23682.565454832296
4249,KTBW20120309_120639_V06,23,1.000,272.485,282.17,43.906151667225,-13757.5,-8415.0,21953.075833612496
12406,KTBW20120309_120639_V06,23,1.000,438.494,193.13400000000001,54.20268026314618,69247.0,-52933.0,27101.340131573084
12406,KTBW20120309_121220_V06,28,1.000,438.494,193.13400000000001,56.28307688084204,69247.0,-52933.0,28141.538440421016
12406,KTBW20120309_121803_V06,34,1.000,438.494,193.13400000000001,56.28324744888249,69247.0,-52933.0,28141.623724441248
12407,KTBW20120310_113424_V06,-9,1.000,289.063,305.691,14.232417775559087,-5468.5,3345.5,7116.208887779543
12407,KTBW20120310_114006_V06,-3,1.000,289.063,305.691,24.098725744725368,-5468.5,3345.5,12049.362872362683
12407,KTBW20120310_114548_V06,3,1.000,289.063,305.691,28.916394100701584,-5468.5,3345.5,14458.197050350793
12407,KTBW20120310_115130_V06,9,1.000,289.063,305.691,35.187754021391804,-5468.5,3345.5,17593.877010695902
12407,KTBW20120310_115712_V06,14,1.000,289.063,305.691,44.89168562497568,-5468.5,3345.5,22445.842812487837
12407,KTBW20120310_120253_V06,20,1.000,289.063,305.691,44.89176452754807,-5468.5,3345.5,22445.882263774034
12407,KTBW20120310_120835_V06,26,1.000,289.063,305.691,52.51783582907136,-5468.5,3345.5,26258.917914535683
12407,KTBW20120310_121416_V06,31,1.000,289.063,305.691,52.5177603093352,-5468.5,3345.5,26258.880154667608
12407,KTBW20120310_121958_V06,37,1.000,289.063,305.691,64.30525053853107,-5468.5,3345.5,32152.625269265536
12407,KTBW20120310_122539_V06,43,1.000,289.063,305.691,64.3052817564905,-5468.5,3345.5,32152.640878245253
12407,KTBW20120310_123121_V06,48,1.000,289.063,305.691,65.69208956196883,-5468.5,3345.5,32846.04478098441
12408,KTBW20120311_112858_V06,-13,1.000,288.375,298.572,10.010549988043094,-5812.5,-214.0,5005.274994021547
12408,KTBW20120311_113440_V06,-7,1.000,288.375,298.572,18.464440893414938,-5812.5,-214.0,9232.22044670747
12408,KTBW20120311_114021_V06,-2,1.000,288.375,298.572,24.69802870761277,-5812.5,-214.0,12349.014353806384
12409,KTBW20120311_114021_V06,-2,1.000,436.192,232.30700000000002,17.23773289356579,68096.0,-33346.5,8618.866446782895
12408,KTBW20120311_114602_V06,4,1.000,288.375,298.572,24.6979612363491,-5812.5,-214.0,12348.98061817455
12409,KTBW20120311_114602_V06,4,1.000,436.192,232.30700000000002,31.44938483071254,68096.0,-33346.5,15724.692415356267
12408,KTBW20120311_115144_V06,10,1.000,288.375,298.572,37.17396542300543,-5812.5,-214.0,18586.982711502715
12409,KTBW20120311_115144_V06,10,1.000,436.192,232.30700000000002,40.54539661743858,68096.0,-33346.5,20272.69830871929
12408,KTBW20120311_115725_V06,15,1.000,288.375,298.572,37.174215181122825,-5812.5,-214.0,18587.107590561413
12409,KTBW20120311_115725_V06,15,1.000,421.192,224.30700000000002,40.54505097007103,60596.0,-37346.5,20272.525485035516
12410,KTBW20120311_115725_V06,15,1.000,432.5,557.5,23.951378884712017,66250.0,129250.0,11975.689442356006
12408,KTBW20120311_120307_V06,21,1.000,288.375,298.572,43.43733722275517,-5812.5,-214.0,21718.668611377583
12409,KTBW20120311_120307_V06,21,1.000,421.192,224.30700000000002,48.764245992888036,60596.0,-37346.5,24382.12299644402
12410,KTBW20120311_120307_V06,21,1.000,432.5,557.5,32.25368833553849,66250.0,129250.0,16126.844167769246
12409,KTBW20120311_120848_V06,27,1.000,421.192,224.30700000000002,48.76406415917314,60596.0,-37346.5,24382.032079586566
12410,KTBW20120311_120848_V06,27,1.000,432.5,557.5,40.58821126900231,66250.0,129250.0,20294.105634501153
12409,KTBW20120311_121430_V06,33,1.000,405.192,218.30700000000002,48.76406415917314,52596.0,-40346.5,24382.032079586566
12410,KTBW20120311_121430_V06,33,1.000,404.5,557.5,40.5880534019465,52250.0,129250.0,20294.026700973252
12409,KTBW20120311_122011_V06,38,1.000,405.192,218.30700000000002,57.80070152543559,52596.0,-40346.5,28900.350762717797
12410,KTBW20120311_122011_V06,38,1.000,404.5,557.5,44.04417860059362,52250.0,129250.0,22022.089300296808
12409,KTBW20120311_122552_V06,44,1.000,405.192,218.30700000000002,64.16687505248225,52596.0,-40346.5,32083.437526241127
12410,KTBW20120311_122552_V06,44,1.000,404.5,557.5,52.45879639384,52250.0,129250.0,26229.39819692
12409,KTBW20120311_123134_V06,50,1.000,392.192,209.30700000000002,64.16656423431156,46096.0,-44846.5,32083.282117155784
