track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
10095,KOKX20120707_092247_V06,-4,1.000,387.3,197.921,13.459887227611546,43650.0,-50539.5,6729.943613805774
10095,KOKX20120707_093232_V06,6,1.000,399.3,200.921,19.52597137821813,49650.0,-49039.5,9762.985689109066
9699,KOKX20120708_090438_V06,-23,1.000,389.0,199.45800000000003,7.75265206086532,44500.0,-49771.0,3876.326030432661
9699,KOKX20120708_090857_V06,-19,1.000,388.0,202.45800000000003,10.916693550678165,44000.0,-48271.0,5458.346775339083
9699,KOKX20120708_091316_V06,-15,1.000,388.0,202.45800000000003,17.521558682274122,44000.0,-48271.0,8760.779341137062
9699,KOKX20120708_091736_V06,-10,1.000,386.0,206.45800000000003,21.337117759808983,43000.0,-46271.0,10668.55887990449
9699,KOKX20120708_092156_V06,-6,1.000,383.0,207.45800000000003,25.1305245589491,41500.0,-45771.0,12565.26227947455
9699,KOKX20120708_092615_V06,-2,1.000,381.0,211.45800000000003,28.104660087923456,40500.0,-43771.0,14052.330043961729
9700,KOKX20120709_090449_V06,-24,1.000,383.682,198.04500000000002,3.1492776123838317,41841.0,-50477.5,1574.6388061919158
9700,KOKX20120709_091037_V06,-18,1.000,378.682,205.04500000000002,11.436487777252857,39341.0,-46977.5,5718.243888626429
9700,KOKX20120709_091625_V06,-13,1.000,372.682,208.04500000000002,19.948382067544838,36341.0,-45477.5,9974.191033772418
9700,KOKX20120709_092212_V06,-7,1.000,371.682,208.04500000000002,25.67151915544168,35841.0,-45477.5,12835.759577720839
9701,KOKX20120710_090746_V06,-21,1.000,384.5,197.5,2.4203308955933602,42250.0,-50750.0,1210.1654477966802
9701,KOKX20120710_091731_V06,-11,1.000,378.5,200.5,14.41020068333228,39250.0,-49250.0,7205.100341666141
9701,KOKX20120710_092717_V06,-2,1.000,378.5,200.5,22.551038027753556,39250.0,-49250.0,11275.51901387678
9701,KOKX20120710_093703_V06,8,1.000,378.5,200.5,28.9840442740667,39250.0,-49250.0,14492.022137033347
9701,KOKX20120710_094651_V06,18,1.000,379.5,200.5,33.77825121104271,39750.0,-49250.0,16889.125605521353
9702,KOKX20120711_091240_V06,-17,1.000,389.397,192.68900000000002,8.26614187047944,44698.5,-53155.5,4133.070935239721
9702,KOKX20120711_092224_V06,-8,1.000,390.397,192.68900000000002,18.96390775613502,45198.5,-53155.5,9481.95387806751
9702,KOKX20120711_092814_V06,-2,1.000,395.397,194.68900000000002,27.23275334961166,47698.5,-52155.5,13616.376674805828
9702,KOKX20120711_093403_V06,4,1.000,395.397,194.68900000000002,30.079954672822055,47698.5,-52155.5,15039.977336411026
9702,KOKX20120711_093951_V06,10,1.000,394.397,195.68900000000002,34.89758196758877,47198.5,-51655.5,17448.79098379439
9702,KOKX20120711_094540_V06,16,1.000,395.397,193.68900000000002,39.598328950245325,47698.5,-52655.5,19799.164475122663
9703,KOKX20120713_091050_V06,-21,1.000,385.147,192.80599999999998,4.001905167951033,42573.5,-53097.0,2000.9525839755167
9703,KOKX20120713_091641_V06,-15,1.000,388.147,190.80599999999998,7.684197768402232,44073.5,-54097.0,3842.098884201116
9703,KOKX20120713_092231_V06,-9,1.000,390.147,190.80599999999998,18.779040713988373,45073.5,-54097.0,9389.520356994186
9703,KOKX20120713_092820_V06,-4,1.000,393.147,188.80599999999998,25.586596260407976,46573.5,-55097.0,12793.298130203988
9703,KOKX20120713_093409_V06,2,1.000,395.147,186.80599999999998,32.25166049765503,47573.5,-56097.0,16125.830248827519
9703,KOKX20120713_093957_V06,8,1.000,397.147,184.80599999999998,37.40261858518776,48573.5,-57097.0,18701.30929259388
9704,KOKX20120715_092032_V06,-12,1.000,396.712,194.774,15.19155064918631,48356.0,-52113.0,7595.775324593154
9704,KOKX20120715_093014_V06,-3,1.000,401.712,200.774,24.66163359964984,50856.0,-49113.0,12330.816799824917
9704,KOKX20120715_093953_V06,7,1.000,408.712,198.774,30.319313790918276,54356.0,-50113.0,15159.65689545914
9704,KOKX20120715_094934_V06,17,1.000,415.712,198.774,39.70919300832277,57856.0,-50113.0,19854.59650416138
9705,KOKX20120716_090924_V06,-25,1.000,395.547,197.139,3.0242779631463375,47773.5,-50930.5,1512.1389815731686
9705,KOKX20120716_091511_V06,-19,1.000,392.547,199.139,6.9332441267237055,46273.5,-49930.5,3466.6220633618523
9705,KOKX20120716_092059_V06,-13,1.000,391.547,203.139,9.922407522561958,45773.5,-47930.5,4961.203761280979
9705,KOKX20120716_092646_V06,-7,1.000,391.547,206.139,19.393969093983973,45773.5,-46430.5,9696.984546991987
