track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
16795,KMLB19950101_115718,-17,1.000,300.96,399.526,24.99378222201303,479.99999999999,50263.0,12496.891111006515
16795,KMLB19950101_120308,-11,1.000,300.96,399.526,29.785036932548266,479.99999999999,50263.0,14892.518466274134
16796,KMLB19950101_120308,-11,1.000,253.8,173.197,16.696286943374695,-23100.0,-62901.5,8348.143471687348
16796,KMLB19950101_120900,-5,1.000,253.8,173.197,16.696286943374695,-23100.0,-62901.5,8348.143471687348
16796,KMLB19950101_121449,1,1.000,253.8,173.197,27.3514939352183,-23100.0,-62901.5,13675.74696760915
16797,KMLB19950101_121449,1,1.000,349.505,532.097,17.27176786149682,24752.5,116548.5,8635.883930748409
16798,KMLB19950101_121449,1,1.000,167.877,298.594,17.624103117489955,-66061.5,-203.0,8812.051558744975
16796,KMLB19950101_122040,7,1.000,249.8,184.197,27.35149231003376,-25100.0,-57401.5,13675.746155016881
16797,KMLB19950101_122040,7,1.000,349.505,532.097,27.29189431253808,24752.5,116548.5,13645.94715626904
16798,KMLB19950101_122040,7,1.000,167.877,298.594,26.135056714368325,-66061.5,-203.0,13067.528357184161
16799,KMLB19950101_122040,7,1.000,182.502,546.588,19.684530333266473,-58749.0,123794.0,9842.265166633237
16796,KMLB19950101_122631,13,1.000,252.8,179.197,35.48791882923371,-23600.0,-59901.5,17743.95941461686
16797,KMLB19950101_122631,13,1.000,361.505,535.097,27.292035735584914,30752.5,118048.5,13646.01786779246
16798,KMLB19950101_122631,13,1.000,167.877,298.594,26.135201645074122,-66061.5,-203.0,13067.600822537062
16799,KMLB19950101_122631,13,1.000,182.502,546.588,21.746498356608342,-58749.0,123794.0,10873.24917830417
16796,KMLB19950101_123224,18,1.000,252.8,179.197,41.31720622049922,-23600.0,-59901.5,20658.603110249613
16797,KMLB19950101_123224,18,1.000,361.505,535.097,33.85445329960678,30752.5,118048.5,16927.22664980339
16798,KMLB19950101_123224,18,1.000,167.877,296.594,26.135201645074122,-66061.5,-1203.0,13067.600822537062
16799,KMLB19950101_123224,18,1.000,182.502,546.588,21.746425612609634,-58749.0,123794.0,10873.212806304817
16796,KMLB19950101_123816,24,1.000,252.8,179.197,41.31718101946166,-23600.0,-59901.5,20658.59050973083
16797,KMLB19950101_123816,24,1.000,361.505,535.097,33.85427987845706,30752.5,118048.5,16927.13993922853
16798,KMLB19950101_123816,24,1.000,167.877,296.594,26.135201645074122,-66061.5,-1203.0,13067.600822537062
16799,KMLB19950101_123816,24,1.000,182.502,546.588,32.09784055790052,-58749.0,123794.0,16048.920278950261
16797,KMLB19950101_124406,30,1.000,361.505,535.097,42.72258215350192,30752.5,118048.5,21361.29107675096
16798,KMLB19950101_124406,30,1.000,167.877,296.594,26.135201645074122,-66061.5,-1203.0,13067.600822537062
16800,KMLB19950102_115525,-20,1.000,299.5,395.64300000000003,13.434249698304919,-250.0,48321.5,6717.12484915246
16801,KMLB19950102_115525,-20,1.000,247.431,187.0,13.203029686559423,-26284.5,-56000.0,6601.514843279712
16800,KMLB19950102_120116,-14,1.000,309.5,381.64300000000003,27.692028315394086,4750.0,41321.5,13846.014157697044
16801,KMLB19950102_120116,-14,1.000,247.431,187.0,16.151797901139076,-26284.5,-56000.0,8075.898950569538
16802,KMLB19950103_120030,-15,1.000,304.876,389.29200000000003,14.300407202621376,2438.0,45146.0,7150.203601310688
16802,KMLB19950103_120619,-9,1.000,304.876,389.29200000000003,22.244586314734086,2438.0,45146.0,11122.293157367045
16803,KMLB19950103_120619,-9,1.000,241.347,186.938,11.24169676153097,-29326.5,-56031.0,5620.848380765486
16803,KMLB19950103_121208,-3,1.000,241.347,186.938,17.59904924640585,-29326.5,-56031.0,8799.524623202926
16803,KMLB19950103_121759,3,1.000,241.347,186.938,17.599146036857103,-29326.5,-56031.0,8799.573018428553
16804,KMLB19950104_120729,-8,1.000,241.368,190.19799999999998,14.950759362642039,-29316.0,-54401.0,7475.37968132102
16804,KMLB19950104_121320,-2,1.000,234.368,200.19799999999998,27.492117856303047,-32816.0,-49401.0,13746.058928151522
16804,KMLB19950104_121912,4,1.000,234.368,200.19799999999998,27.492426412431016,-32816.0,-49401.0,13746.213206215509
16804,KMLB19950104_122502,10,1.000,234.368,200.19799999999998,27.492426412431016,-32816.0,-49401.0,13746.213206215509
16805,KMLB19950105_115951,-15,1.000,308.293,398.222,17.402425518927604,4146.5,49611.0,8701.212759463802
16805,KMLB19950105_120542,-9,1.000,295.293,405.222,17.402425518927604,-2353.5,53111.0,8701.212759463802
16806,KMLB19950107_120129,-14,1.000,302.5,381.79200000000003,13.216976290442487,1250.0,41396.0,6608.488145221243
16806,KMLB19950107_120628,-9,1.000,302.5,381.79200000000003,14.53259222815213,1250.0,41396.0,7266.296114076065
16807,KMLB19950107_120628,-9,1.000,173.339,301.248,14.975716443274885,-63330.5,1124.0,7487.8582216374425
16808,KMLB19950107_120628,-9,1.000,263.559,184.267,21.69797951491058,-18220.5,-57366.5,10848.989757455289
16806,KMLB19950107_121127,-4,1.000,302.5,381.79200000000003,19.02087630077128,1250.0,41396.0,9510.438150385642
16807,KMLB19950107_121127,-4,1.000,173.339,301.248,22.20829415579519,-63330.5,1124.0,11104.147077897594
16808,KMLB19950107_121127,-4,1.000,260.559,164.267,21.69797951491058,-19720.5,-67366.5,10848.989757455289
16806,KMLB19950107_121626,1,1.000,307.5,373.79200000000003,29.94487373359825,3750.0,37396.0,14972.436866799122
16807,KMLB19950107_121626,1,1.000,173.339,301.248,31.199532224833124,-63330.5,1124.0,15599.766112416562
16809,KMLB19950108_115504,-21,1.000,297.641,392.68399999999997,7.856342176863596,-1179.5,46842.0,3928.1710884317986
16809,KMLB19950108_120055,-15,1.000,297.641,392.68399999999997,23.337717644821126,-1179.5,46842.0,11668.858822410562
16809,KMLB19950108_120647,-9,1.000,323.641,414.68399999999997,23.337806518845294,11820.5,57842.0,11668.903259422648
16810,KMLB19950111_120101,-15,1.000,303.916,392.209,19.864368120179638,1958.0,46604.5,9932.18406008982
16810,KMLB19950111_120653,-9,1.000,302.916,391.209,19.864368120179638,1458.0,46104.5,9932.18406008982
16811,KMLB19950112_115823,-18,1.000,294.5,386.5,9.52846657926435,-2750.0,43750.0,4764.233289632175
16811,KMLB19950112_120413,-12,1.000,294.5,386.5,19.45530436392698,-2750.0,43750.0,9727.652181963489
16812,KMLB19950113_115258,-23,1.000,307.033,397.033,13.508386908420139,3516.5,49016.5,6754.19345421007
16812,KMLB19950113_115848,-17,1.000,297.033,394.033,22.79026460268431,-1483.5,47516.5,11395.132301342155
16813,KMLB19950113_115848,-17,1.000,164.209,300.561,15.455773229565533,-67895.5,780.49999999999,7727.886614782766
16814,KMLB19950113_115848,-17,1.000,238.674,174.848,14.194706625823436,-30663.0,-62076.0,7097.353312911718
16812,KMLB19950113_120437,-11,1.000,297.033,394.033,22.790218808489296,-1483.5,47516.5,11395.10940424465
16813,KMLB19950113_120437,-11,1.000,164.209,300.561,24.062256042403476,-67895.5,780.49999999999,12031.12802120174
16814,KMLB19950113_120437,-11,1.000,238.674,174.848,24.87587449092554,-30663.0,-62076.0,12437.937245462768
16812,KMLB19950113_121027,-6,1.000,290.033,375.033,22.790218808489296,-4983.5,38016.5,11395.10940424465
16815,KMLB19950114_120253,-13,1.000,294.201,400.284,21.59007684276268,-2899.5,50642.0,10795.03842138134
16816,KMLB19950114_120253,-13,1.000,250.237,183.31400000000002,17.18735420641513,-24881.5,-57843.0,8593.677103207565
16815,KMLB19950114_120753,-8,1.000,294.201,400.284,21.59007684276268,-2899.5,50642.0,10795.03842138134
16816,KMLB19950114_120753,-8,1.000,245.237,172.31400000000002,17.18735420641513,-27381.5,-63343.0,8593.677103207565
16815,KMLB19950114_121253,-3,1.000,296.201,377.284,28.908805829344566,-1899.5,39142.0,14454.402914672282
16816,KMLB19950114_121253,-3,1.000,245.237,172.31400000000002,25.22078907560829,-27381.5,-63343.0,12610.394537804148
16815,KMLB19950114_121755,2,1.000,296.201,377.284,40.83469054460113,-1899.5,39142.0,20417.345272300565
16816,KMLB19950114_121755,2,1.000,236.237,165.31400000000002,25.220598043058615,-31881.5,-66843.0,12610.299021529305
16816,KMLB19950114_122259,7,1.000,236.237,165.31400000000002,31.91361157632017,-31881.5,-66843.0,15956.805788160089
16816,KMLB19950114_122759,12,1.000,236.237,165.31400000000002,31.913499843361542,-31881.5,-66843.0,15956.749921680772
16817,KMLB19950118_115827,-17,1.000,296.202,411.798,16.29477155789919,-1899.0,56399.0,8147.385778949593
16818,KMLB19950118_115827,-17,1.000,169.362,299.741,9.163652782954792,-65319.0,370.49999999999,4581.826391477396
16817,KMLB19950118_120416,-11,1.000,296.202,411.798,23.34121360532615,-1899.0,56399.0,11670.606802663075
16818,KMLB19950118_120416,-11,1.000,169.362,299.741,20.436453654997575,-65319.0,370.49999999999,10218.226827498787
16818,KMLB19950118_121005,-5,1.000,156.362,306.741,20.436178879385164,-71819.0,3870.5,10218.089439692581
16818,KMLB19950118_121556,1,1.000,156.362,306.741,24.09539271474163,-71819.0,3870.5,12047.696357370816
16818,KMLB19950118_122145,7,1.000,137.362,305.741,24.095327319230535,-81319.0,3370.5,12047.663659615268
16818,KMLB19950118_122741,13,1.000,137.362,305.741,38.01909189431538,-81319.0,3370.5,19009.545947157694
