track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time
15509,KMLB20030102_115602,-19,1.000,291.437,351.275,9.52993464283099,-4281.5,26137.5,4764.967321415495,20030102_065602
15509,KMLB20030102_120549,-9,1.000,291.437,351.275,17.908188235460624,-4281.5,26137.5,8954.094117730312,20030102_070549
15510,KMLB20030106_115744,-17,1.000,302.611,398.204,10.18762712068484,1305.5,49602.0,5093.813560342421,20030106_065744
15510,KMLB20030106_120731,-7,1.000,302.611,398.204,23.64301375481581,1305.5,49602.0,11821.506877407905,20030106_070731
15511,KMLB20030108_120551,-10,1.000,158.748,74.90300000000002,16.22944272918379,-70626.0,-112048.5,8114.7213645918955,20030108_070551
15511,KMLB20030108_121537,0,1.000,158.748,74.90300000000002,30.0515060616501,-70626.0,-112048.5,15025.75303082505,20030108_071537
15511,KMLB20030108_122523,9,1.000,185.748,87.90300000000002,30.051261209081158,-57126.0,-105548.5,15025.630604540582,20030108_072523
15511,KMLB20030108_123510,19,1.000,210.748,101.90300000000002,30.051261209081158,-44626.0,-98548.5,15025.630604540582,20030108_073510
15512,KMLB20030110_115748,-18,1.000,293.962,400.077,19.806379609297434,-3019.0,50538.5,9903.189804648717,20030110_065748
15513,KMLB20030111_120209,-14,1.000,244.459,179.30900000000003,14.420054383302377,-27770.5,-59845.5,7210.027191651189,20030111_070209
15514,KMLB20030112_115539,-20,1.000,284.443,400.182,14.421522446869014,-7778.5,50591.0,7210.761223434509,20030112_065539
15514,KMLB20030112_120525,-11,1.000,284.443,400.182,14.421522446869014,-7778.5,50591.0,7210.761223434509,20030112_070525
15515,KMLB20030112_120525,-11,1.000,241.829,183.861,14.097080398642003,-29085.5,-57569.5,7048.540199321003,20030112_070525
15515,KMLB20030112_121511,-1,1.000,241.829,183.861,22.661126437011532,-29085.5,-57569.5,11330.563218505766,20030112_071511
15516,KMLB20030114_120836,-7,1.000,243.271,186.33499999999998,13.53187592548635,-28364.5,-56332.5,6765.9379627431745,20030114_070836
15516,KMLB20030114_121335,-2,1.000,243.271,186.33499999999998,18.91788981269767,-28364.5,-56332.5,9458.944906348836,20030114_071335
15517,KMLB20030115_120027,-15,1.000,171.814,337.558,11.798826885070119,-64093.0,19279.0,5899.413442535058,20030115_070027
15518,KMLB20030115_120027,-15,1.000,242.374,186.69799999999998,10.55978123482759,-28813.0,-56151.0,5279.890617413795,20030115_070027
