track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KGRR20130601-13,KGRR20130601_111940_V06,73,0.147,30.58,446.166687,37.191280,-87.18,42.224275,18595.640182,20130601_071940,KGRR,20130601,111940,20130601,4,-0.5640000000000001,-0.14100000000000001,true,false,non-roost,non-roost,,
KGRR20130601-13,KGRR20130601_112457_V06,78,-1.000,30.58,446.166687,45.141280,-87.18,42.224275,22570.640182,20130601_072457,KGRR,20130601,112457,20130601,4,-0.5640000000000001,-0.14100000000000001,true,false,non-roost,non-roost,,
KGRR20130601-13,KGRR20130601_113013_V06,84,0.206,30.48,446.332406,45.808189,-87.18,42.223521,22904.094700,20130601_073013,KGRR,20130601,113013,20130601,4,-0.5640000000000001,-0.14100000000000001,true,false,non-roost,non-roost,,
KGRR20130601-13,KGRR20130601_113500_V06,89,0.083,30.28,438.761185,44.292937,-87.18,42.257575,22146.468722,20130601_073500,KGRR,20130601,113500,20130601,4,-0.5640000000000001,-0.14100000000000001,true,false,non-roost,non-roost,,
KGRR20130602-6,KGRR20130602_105149_V06,46,0.053,32.26,413.941101,56.701981,-87.17,42.369441,28350.990295,20130602_065149,KGRR,20130602,105149,20130602,1,0.053,0.053,true,false,non-roost,non-roost,,
KGRR20130603-1,KGRR20130603_095907_V06,-6,0.052,255.10,253.704620,3.216274,-85.82,43.101922,1608.137131,20130603_055907,KGRR,20130603,095907,20130603,1,0.052,0.052,true,false,non-roost,non-roost,,
KGRR20130604-2,KGRR20130604_112427_V06,80,0.141,166.32,84.538757,6.223320,-86.38,43.860573,3111.660004,20130604_072427,KGRR,20130604,112427,20130604,1,0.141,0.141,true,false,non-roost,non-roost,,
KGRR20130605-7,KGRR20130605_101052_V06,6,0.056,112.39,99.446899,28.153801,-86.71,43.790596,14076.900482,20130605_061052,KGRR,20130605,101052,20130605,1,0.056,0.056,true,false,non-roost,non-roost,,
KGRR20130606-7,KGRR20130606_105708_V06,53,0.137,130.72,581.848938,24.011219,-86.56,41.620635,12005.609512,20130606_065708,KGRR,20130606,105708,20130606,1,0.137,0.137,true,false,non-roost,non-roost,,
KGRR20130606-8,KGRR20130606_105708_V06,53,0.058,89.45,62.542542,29.986095,-86.86,43.955114,14993.047714,20130606_065708,KGRR,20130606,105708,20130606,1,0.058,0.058,true,false,non-roost,non-roost,,
KGRR20130609-1,KGRR20130609_094640_V06,-17,0.069,309.80,289.542480,5.702194,-85.48,42.940942,2851.097107,20130609_054640,KGRR,20130609,094640,20130609,1,0.069,0.069,true,false,non-roost,non-roost,,
KGRR20130612-1,KGRR20130612_094744_V06,-15,0.458,285.88,381.973572,5.403732,-85.63,42.524897,2701.866150,20130612_054744,KGRR,20130612,094744,20130612,1,0.458,0.458,true,false,non-roost,non-roost,,
KGRR20130612-3,KGRR20130612_094744_V06,-15,0.099,300.66,344.310455,8.110687,-85.54,42.694453,4055.343628,20130612_054744,KGRR,20130612,094744,20130612,1,0.099,0.099,true,false,non-roost,non-roost,,
KGRR20130613-2,KGRR20130613_093624_V06,-26,0.190,150.04,473.285858,33.625893,-86.45,42.110290,16812.946320,20130613_053624,KGRR,20130613,093624,20130613,1,0.19,0.19,true,false,non-roost,non-roost,,
KGRR20130613-5,KGRR20130613_094712_V06,-15,0.093,328.89,305.163086,22.497925,-85.37,42.870515,11248.962402,20130613_054712,KGRR,20130613,094712,20130613,1,0.093,0.093,true,false,non-roost,non-roost,,
KGRR20130613-6,KGRR20130613_101524_V06,13,0.455,166.40,84.803345,7.158302,-86.38,43.859386,3579.151154,20130613_061524,KGRR,20130613,101524,20130613,3,-0.4049999999999999,-0.13499999999999998,true,false,non-roost,non-roost,,
KGRR20130613-6,KGRR20130613_101857_V06,16,-1.000,166.40,84.803345,11.928302,-86.38,43.859386,5964.151154,20130613_061857,KGRR,20130613,101857,20130613,3,-0.4049999999999999,-0.13499999999999998,true,false,non-roost,non-roost,,
KGRR20130613-6,KGRR20130613_102229_V06,20,0.140,167.19,84.086975,6.164459,-86.37,43.862644,3082.229614,20130613_062229,KGRR,20130613,102229,20130613,3,-0.4049999999999999,-0.13499999999999998,true,false,non-roost,non-roost,,
KGRR20130613-8,KGRR20130613_101857_V06,16,0.091,277.04,323.740570,13.213852,-85.69,42.786951,6606.925964,20130613_061857,KGRR,20130613,101857,20130613,1,0.091,0.091,true,false,non-roost,non-roost,,
KGRR20130613-9,KGRR20130613_101857_V06,16,0.063,290.69,434.881531,2.123756,-85.60,42.286765,1061.878204,20130613_061857,KGRR,20130613,101857,20130613,1,0.063,0.063,true,false,non-roost,non-roost,,
KGRR20130613-14,KGRR20130613_102933_V06,27,0.054,291.92,339.349182,18.737019,-85.59,42.716773,9368.509293,20130613_062933,KGRR,20130613,102933,20130613,1,0.054,0.054,true,false,non-roost,non-roost,,
KGRR20130613-18,KGRR20130613_104724_V06,45,0.107,401.43,565.844543,15.239243,-84.94,41.695604,7619.621277,20130613_064724,KGRR,20130613,104724,20130613,1,0.107,0.107,true,false,non-roost,non-roost,,
KGRR20130613-24,KGRR20130613_110503_V06,63,0.113,275.00,110.556793,35.344482,-85.70,43.746373,17672.241211,20130613_070503,KGRR,20130613,110503,20130613,1,0.113,0.113,true,false,non-roost,non-roost,,
KGRR20130615-3,KGRR20130615_094810_V06,-14,0.194,395.38,333.938171,4.247162,-84.96,42.739654,2123.580933,20130615_054810,KGRR,20130615,094810,20130615,3,0.484,0.16133333333333333,true,false,non-roost,non-roost,,ap
KGRR20130615-3,KGRR20130615_095359_V06,-9,0.080,395.44,333.786360,10.419109,-84.96,42.740336,5209.554292,20130615_055359,KGRR,20130615,095359,20130615,3,0.484,0.16133333333333333,true,false,non-roost,non-roost,,ap
KGRR20130615-3,KGRR20130615_095949_V06,-3,0.210,397.78,322.058565,18.717492,-84.95,42.793046,9358.745836,20130615_055949,KGRR,20130615,095949,20130615,3,0.484,0.16133333333333333,true,false,non-roost,non-roost,,ap
KGRR20130615-1,KGRR20130615_094221_V06,-20,0.125,507.63,259.664062,11.986938,-84.27,43.068349,5993.469238,20130615_054221,KGRR,20130615,094221,20130615,4,0.44,0.11,true,false,non-roost,non-roost,,ap
KGRR20130615-1,KGRR20130615_094810_V06,-14,0.055,508.53,259.449197,18.739951,-84.26,43.069255,9369.975475,20130615_054810,KGRR,20130615,094810,20130615,4,0.44,0.11,true,false,non-roost,non-roost,,ap
KGRR20130615-1,KGRR20130615_095359_V06,-9,0.194,505.31,263.223633,11.452820,-84.28,43.052489,5726.409912,20130615_055359,KGRR,20130615,095359,20130615,4,0.44,0.11,true,false,non-roost,non-roost,,ap
KGRR20130615-1,KGRR20130615_095949_V06,-3,0.066,505.13,262.944679,18.630272,-84.29,43.053756,9315.135986,20130615_055949,KGRR,20130615,095949,20130615,4,0.44,0.11,true,false,non-roost,non-roost,,ap
KGRR20130615-15,KGRR20130615_101126_V06,9,0.091,300.07,343.468658,7.430195,-85.54,42.698242,3715.097427,20130615_061126,KGRR,20130615,101126,20130615,3,-0.857,-0.2856666666666667,true,false,non-roost,non-roost,,ap
KGRR20130615-15,KGRR20130615_101716_V06,15,-1.000,300.07,343.468658,16.970195,-85.54,42.698242,8485.097427,20130615_061716,KGRR,20130615,101716,20130615,3,-0.857,-0.2856666666666667,true,false,non-roost,non-roost,,ap
KGRR20130615-15,KGRR20130615_102305_V06,21,0.052,293.60,359.289309,21.189440,-85.58,42.627026,10594.719841,20130615_062305,KGRR,20130615,102305,20130615,3,-0.857,-0.2856666666666667,true,false,non-roost,non-roost,,ap
KGRR20130615-22,KGRR20130615_112121_V06,79,0.141,167.03,84.911743,6.836479,-86.37,43.858926,3418.239594,20130615_072121,KGRR,20130615,112121,20130615,2,0.255,0.1275,true,false,non-roost,non-roost,,ap
KGRR20130615-22,KGRR20130615_112710_V06,85,0.114,167.57,84.233157,13.340916,-86.37,43.862003,6670.457954,20130615_072710,KGRR,20130615,112710,20130615,2,0.255,0.1275,true,false,non-roost,non-roost,,ap
KGRR20130615-2,KGRR20130615_094810_V06,-14,0.195,299.39,343.695892,5.604919,-85.55,42.697219,2802.459717,20130615_054810,KGRR,20130615,094810,20130615,1,0.195,0.195,true,false,non-roost,non-roost,,ap
KGRR20130615-6,KGRR20130615_094810_V06,-14,0.053,415.67,318.228455,7.883011,-84.84,42.809661,3941.505432,20130615_054810,KGRR,20130615,094810,20130615,1,0.053,0.053,true,false,non-roost,non-roost,,ap
KGRR20130615-11,KGRR20130615_095949_V06,-3,0.059,166.65,347.658966,51.813065,-86.36,42.676485,25906.532288,20130615_055949,KGRR,20130615,095949,20130615,3,-0.6160000000000001,-0.20533333333333337,true,false,non-roost,non-roost,,ap
KGRR20130615-11,KGRR20130615_100537_V06,3,-1.000,166.65,347.658966,61.353065,-86.36,42.676485,30676.532288,20130615_060537,KGRR,20130615,100537,20130615,3,-0.6160000000000001,-0.20533333333333337,true,false,non-roost,non-roost,,ap
KGRR20130615-11,KGRR20130615_101126_V06,9,0.325,185.86,353.397430,32.795010,-86.24,42.651432,16397.504807,20130615_061126,KGRR,20130615,101126,20130615,3,-0.6160000000000001,-0.20533333333333337,true,false,non-roost,non-roost,,ap
KGRR20130615-16,KGRR20130615_101716_V06,15,0.067,202.56,241.132019,30.726059,-86.14,43.157275,15363.029480,20130615_061716,KGRR,20130615,101716,20130615,1,0.067,0.067,true,false,non-roost,non-roost,,ap
KGRR20130617-4,KGRR20130617_094812_V06,-14,0.093,302.19,345.865936,8.139862,-85.53,42.687451,4069.931030,20130617_054812,KGRR,20130617,094812,20130617,3,0.333,0.111,true,false,non-roost,non-roost,,ap
KGRR20130617-4,KGRR20130617_095257_V06,-10,0.135,302.24,345.454758,13.191400,-85.53,42.689301,6595.699832,20130617_055257,KGRR,20130617,095257,20130617,3,0.333,0.111,true,false,non-roost,non-roost,,ap
KGRR20130617-4,KGRR20130617_095743_V06,-5,0.105,304.06,346.440277,7.902462,-85.52,42.684864,3951.231003,20130617_055743,KGRR,20130617,095743,20130617,3,0.333,0.111,true,false,non-roost,non-roost,,ap
KGRR20130617-10,KGRR20130617_100714_V06,5,0.073,209.32,245.694183,26.705284,-86.10,43.136953,13352.642059,20130617_060714,KGRR,20130617,100714,20130617,5,1.092,0.2184,true,true,non-roost,swallow-roost,,ap
KGRR20130617-10,KGRR20130617_101200_V06,10,0.303,208.65,245.822092,31.996113,-86.11,43.136357,15998.056547,20130617_061200,KGRR,20130617,101200,20130617,5,1.092,0.2184,true,true,non-roost,swallow-roost,,ap
KGRR20130617-10,KGRR20130617_101647_V06,14,0.540,205.78,245.244812,25.779205,-86.12,43.138868,12889.602661,20130617_061647,KGRR,20130617,101647,20130617,5,1.092,0.2184,true,true,non-roost,swallow-roost,,ap
KGRR20130617-10,KGRR20130617_102133_V06,19,0.097,204.75,245.065905,31.613735,-86.13,43.139641,15806.867714,20130617_062133,KGRR,20130617,102133,20130617,5,1.092,0.2184,true,true,non-roost,swallow-roost,,ap
KGRR20130617-10,KGRR20130617_102619_V06,24,0.079,201.30,243.876984,25.974258,-86.15,43.144881,12987.129211,20130617_062619,KGRR,20130617,102619,20130617,5,1.092,0.2184,true,true,non-roost,swallow-roost,,ap
KGRR20130617-20,KGRR20130617_104036_V06,38,0.069,205.75,242.332367,25.995262,-86.12,43.151974,12997.631073,20130617_064036,KGRR,20130617,104036,20130617,2,0.167,0.0835,true,false,non-roost,non-roost,,ap
KGRR20130617-20,KGRR20130617_104553_V06,43,0.098,204.66,242.148798,31.866590,-86.13,43.152766,15933.294924,20130617_064553,KGRR,20130617,104553,20130617,2,0.167,0.0835,true,false,non-roost,non-roost,,ap
KGRR20130617-1,KGRR20130617_093840_V06,-24,0.061,427.76,367.289551,4.469437,-84.77,42.588370,2234.718323,20130617_053840,KGRR,20130617,093840,20130617,1,0.061,0.061,true,false,non-roost,non-roost,,ap
KGRR20130617-2,KGRR20130617_093840_V06,-24,0.051,134.41,351.979004,73.657753,-86.55,42.655473,36828.876495,20130617_053840,KGRR,20130617,093840,20130617,1,0.051,0.051,true,false,non-roost,non-roost,,ap
