track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KMQT20150602-1,KMQT20150602_093827_V06,-22,0.073,372.44,287.241760,16.330673,-87.08,46.587520,8165.336609,20150602_053827,KMQT,20150602,093827,20150602,1,0.073,Infinity,true,false,non-roost,non-roost,,
KMQT20150603-2,KMQT20150603_111120_V06,72,0.060,415.97,343.139679,7.242191,-86.80,46.334581,3621.095657,20150603_071120,KMQT,20150603,111120,20150603,1,0.06,Infinity,true,false,non-roost,non-roost,,
KMQT20150608-6,KMQT20150608_105558_V06,58,0.216,27.79,469.301208,40.080002,-89.30,45.756040,20040.000916,20150608_065558,KMQT,20150608,105558,20150608,4,1.109,Infinity,true,true,non-roost,swallow-roost,,
KMQT20150608-6,KMQT20150608_110537_V06,68,0.686,31.21,475.311890,46.101582,-89.27,45.729345,23050.791164,20150608_070537,KMQT,20150608,110537,20150608,4,1.109,Infinity,true,true,non-roost,swallow-roost,,
KMQT20150608-6,KMQT20150608_111517_V06,78,0.156,35.37,474.353032,46.127112,-89.25,45.734062,23063.555857,20150608_071517,KMQT,20150608,111517,20150608,4,1.109,Infinity,true,true,non-roost,swallow-roost,,
KMQT20150608-6,KMQT20150608_112457_V06,87,0.051,37.86,476.753957,51.156347,-89.23,45.723504,25578.173593,20150608_072457,KMQT,20150608,112457,20150608,4,1.109,Infinity,true,true,non-roost,swallow-roost,,
KMQT20150608-1,KMQT20150608_094820_V06,-9,0.286,31.22,195.088837,41.022652,-89.32,46.989414,20511.325836,20150608_054820,KMQT,20150608,094820,20150608,1,0.286,Infinity,true,false,non-roost,non-roost,,
KMQT20150608-4,KMQT20150608_104618_V06,49,0.077,404.90,404.165009,6.298248,-86.87,46.060541,3149.124146,20150608_064618,KMQT,20150608,104618,20150608,1,0.077,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-3,KMQT20150610_103038_V06,33,0.070,324.34,417.456665,42.976776,-87.39,46.002662,21488.388062,20150610_063038,KMQT,20150610,103038,20150610,5,0.46799999999999997,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-3,KMQT20150610_103414_V06,37,0.174,323.66,418.322833,47.457074,-87.40,45.998772,23728.536799,20150610_063414,KMQT,20150610,103414,20150610,5,0.46799999999999997,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-3,KMQT20150610_103751_V06,40,0.089,320.85,424.217072,38.420708,-87.41,45.972280,19210.353851,20150610_063751,KMQT,20150610,103751,20150610,5,0.46799999999999997,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-3,KMQT20150610_104113_V06,44,0.066,320.23,424.508839,43.532383,-87.42,45.970973,21766.191572,20150610_064113,KMQT,20150610,104113,20150610,5,0.46799999999999997,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-3,KMQT20150610_104435_V06,47,0.069,321.65,446.030640,45.930244,-87.41,45.874148,22965.122223,20150610_064435,KMQT,20150610,104435,20150610,5,0.46799999999999997,Infinity,true,false,non-roost,non-roost,,
KMQT20150610-1,KMQT20150610_095835_V06,1,0.093,319.05,361.036499,21.276642,-87.42,46.256497,10638.320923,20150610_055835,KMQT,20150610,095835,20150610,1,0.093,Infinity,true,false,non-roost,non-roost,,
KMQT20150613-1,KMQT20150613_102632_V06,30,0.065,277.93,388.154053,6.141708,-87.69,46.134494,3070.854187,20150613_062632,KMQT,20150613,102632,20150613,1,0.065,Infinity,true,false,non-roost,non-roost,,
