track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KMQT20160602-1,KMQT20160602_093444_V06,-26,0.270,347.71,307.752655,7.355392,-87.24,46.495817,3677.696228,20160602_053444,KMQT,20160602,093444,20160602,1,0.27,Infinity,true,false,non-roost,non-roost,,
KMQT20160603-2,KMQT20160603_104447_V06,45,0.068,407.72,300.135468,16.662308,-86.85,46.528346,8331.153870,20160603_064447,KMQT,20160603,104447,20160603,3,-0.734,-Infinity,true,false,non-roost,non-roost,,
KMQT20160603-2,KMQT20160603_105426_V06,55,-1.000,407.72,300.135468,32.562308,-86.85,46.528346,16281.153870,20160603_065426,KMQT,20160603,105426,20160603,3,-0.734,-Infinity,true,false,non-roost,non-roost,,
KMQT20160603-2,KMQT20160603_110405_V06,65,0.198,414.71,307.712585,15.675995,-86.80,46.493978,7837.997437,20160603_070405,KMQT,20160603,110405,20160603,3,-0.734,-Infinity,true,false,non-roost,non-roost,,
KMQT20160610-1,KMQT20160610_105716_V06,60,0.056,475.00,491.796204,28.647766,-86.43,45.662783,14323.883057,20160610_065716,KMQT,20160610,105716,20160610,1,0.056,Infinity,true,false,non-roost,non-roost,,
KMQT20160611-2,KMQT20160611_104038_V06,44,0.110,360.76,352.679230,13.649109,-87.15,46.293475,6824.554443,20160611_064038,KMQT,20160611,104038,20160611,1,0.11,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_100544_V06,9,0.099,43.17,423.891388,58.967857,-89.21,45.961741,29483.928680,20160615_060544,KMQT,20160615,100544,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_101100_V06,15,0.104,43.74,422.673352,66.475189,-89.20,45.967272,33237.594590,20160615_061100,KMQT,20160615,101100,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_101612_V06,20,0.086,38.59,421.079745,65.971104,-89.23,45.973949,32985.551906,20160615_061612,KMQT,20160615,101612,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_102118_V06,25,0.170,46.08,418.091709,67.383897,-89.19,45.988094,33691.948322,20160615_062118,KMQT,20160615,102118,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_102624_V06,30,0.225,39.72,414.723405,65.536908,-89.23,46.002643,32768.454007,20160615_062624,KMQT,20160615,102624,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-3,KMQT20160615_103131_V06,35,0.094,50.28,407.036028,74.995241,-89.16,46.038201,37497.620663,20160615_063131,KMQT,20160615,103131,20160615,6,0.778,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-1,KMQT20160615_093500_V06,-21,0.160,297.95,283.501984,15.220840,-87.56,46.605316,7610.420227,20160615_053500,KMQT,20160615,093500,20160615,2,0.23199999999999998,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-1,KMQT20160615_094007_V06,-16,0.072,297.81,282.320777,20.839878,-87.56,46.610629,10419.939110,20160615_054007,KMQT,20160615,094007,20160615,2,0.23199999999999998,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-2,KMQT20160615_094007_V06,-16,0.078,43.07,440.589417,57.318695,-89.20,45.886637,28659.347534,20160615_054007,KMQT,20160615,094007,20160615,2,0.134,Infinity,true,false,non-roost,non-roost,,
KMQT20160615-2,KMQT20160615_094513_V06,-11,0.056,43.12,440.859161,63.105927,-89.20,45.885429,31552.963616,20160615_054513,KMQT,20160615,094513,20160615,2,0.134,Infinity,true,false,non-roost,non-roost,,
KMQT20160616-2,KMQT20160616_092646_V06,-30,0.100,365.10,299.203583,31.890182,-87.12,46.533905,15945.091248,20160616_052646,KMQT,20160616,092646,20160616,1,0.1,Infinity,true,false,non-roost,non-roost,,
KMQT20160616-5,KMQT20160616_095418_V06,-2,0.119,366.44,84.249207,43.954102,-87.11,47.500625,21977.050781,20160616_055418,KMQT,20160616,095418,20160616,1,0.119,Infinity,true,false,non-roost,non-roost,,
KMQT20160618-1,KMQT20160618_105925_V06,63,0.110,320.13,353.981018,12.690964,-87.42,46.288226,6345.481873,20160618_065925,KMQT,20160618,105925,20160618,2,0.163,Infinity,true,false,non-roost,non-roost,,
KMQT20160618-1,KMQT20160618_110903_V06,73,0.053,320.01,351.037792,19.716156,-87.42,46.301466,9858.077907,20160618_070903,KMQT,20160618,110903,20160618,2,0.163,Infinity,true,false,non-roost,non-roost,,
