track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KGRR20140601-1,KGRR20140601_100033_V06,-6,0.086,471.58,186.016968,14.562897,-84.49,43.402012,7281.448364,20140601_060033,KGRR,20140601,100033,20140601,1,0.086,0.086,true,false,non-roost,non-roost,,
KGRR20140604-1,KGRR20140604_100159_V06,-3,0.068,298.82,345.970184,6.764690,-85.55,42.686982,3382.345200,20140604_060159,KGRR,20140604,100159,20140604,1,0.068,0.068,true,false,non-roost,non-roost,,
KGRR20140604-4,KGRR20140604_111046_V06,66,0.061,299.82,332.703674,6.116333,-85.55,42.746694,3058.166504,20140604_071046,KGRR,20140604,111046,20140604,1,0.061,0.061,true,false,non-roost,non-roost,,
KGRR20140604-5,KGRR20140604_112004_V06,76,0.052,339.80,358.648926,2.205681,-85.30,42.629657,1102.840424,20140604_072004,KGRR,20140604,112004,20140604,1,0.052,0.052,true,false,non-roost,non-roost,,
KGRR20140605-1,KGRR20140605_103037_V06,26,0.088,293.39,435.953339,5.122116,-85.58,42.281948,2561.058044,20140605_063037,KGRR,20140605,103037,20140605,1,0.088,0.088,true,false,non-roost,non-roost,,
KGRR20140606-1,KGRR20140606_100738_V06,3,0.307,342.18,356.270386,2.392387,-85.29,42.640331,1196.193695,20140606_060738,KGRR,20140606,100738,20140606,3,0.482,0.16066666666666665,true,false,non-roost,non-roost,,
KGRR20140606-1,KGRR20140606_101633_V06,12,0.072,342.27,356.279490,9.822531,-85.29,42.640289,4911.265498,20140606_061633,KGRR,20140606,101633,20140606,3,0.482,0.16066666666666665,true,false,non-roost,non-roost,,
KGRR20140606-1,KGRR20140606_102155_V06,17,0.103,342.16,355.827087,2.360825,-85.29,42.642327,1180.412292,20140606_062155,KGRR,20140606,102155,20140606,3,0.482,0.16066666666666665,true,false,non-roost,non-roost,,
KGRR20140606-5,KGRR20140606_102719_V06,23,0.106,360.26,427.123810,5.442146,-85.18,42.321112,2721.073151,20140606_062719,KGRR,20140606,102719,20140606,1,0.106,0.106,true,false,non-roost,non-roost,,
KGRR20140606-6,KGRR20140606_102719_V06,23,0.050,470.43,194.035004,19.755051,-84.49,43.365996,9877.525330,20140606_062719,KGRR,20140606,102719,20140606,1,0.05,0.05,true,false,non-roost,non-roost,,
KGRR20140606-7,KGRR20140606_103243_V06,28,0.102,292.28,435.611969,4.484467,-85.59,42.283482,2242.233276,20140606_063243,KGRR,20140606,103243,20140606,1,0.102,0.102,true,false,non-roost,non-roost,,
KGRR20140606-9,KGRR20140606_111208_V06,68,0.076,472.58,188.531952,15.259537,-84.48,43.390638,7629.768372,20140606_071208,KGRR,20140606,111208,20140606,1,0.076,0.076,true,false,non-roost,non-roost,,
KGRR20140607-1,KGRR20140607_101650_V06,13,0.052,341.89,356.203033,2.218559,-85.29,42.640639,1109.279633,20140607_061650,KGRR,20140607,101650,20140607,3,-0.776,-0.25866666666666666,true,false,non-roost,non-roost,,
KGRR20140607-1,KGRR20140607_102545_V06,22,-1.000,341.89,356.203033,16.528559,-85.29,42.640639,8264.279633,20140607_062545,KGRR,20140607,102545,20140607,3,-0.776,-0.25866666666666666,true,false,non-roost,non-roost,,
KGRR20140607-1,KGRR20140607_103440_V06,31,0.172,340.63,355.739502,4.138565,-85.30,42.642742,2069.282532,20140607_063440,KGRR,20140607,103440,20140607,3,-0.776,-0.25866666666666666,true,false,non-roost,non-roost,,
KGRR20140609-1,KGRR20140609_101840_V06,15,0.058,290.72,435.610962,1.905212,-85.60,42.283482,952.606201,20140609_061840,KGRR,20140609,101840,20140609,2,0.114,0.057,true,false,non-roost,non-roost,,
KGRR20140609-1,KGRR20140609_102736_V06,24,0.056,290.82,435.618416,9.632292,-85.60,42.283449,4816.146066,20140609_062736,KGRR,20140609,102736,20140609,2,0.114,0.057,true,false,non-roost,non-roost,,
KGRR20140609-2,KGRR20140609_102736_V06,24,0.318,340.60,356.619690,2.347870,-85.30,42.638781,1173.934937,20140609_062736,KGRR,20140609,102736,20140609,2,0.388,0.194,true,false,non-roost,non-roost,,
KGRR20140609-2,KGRR20140609_103632_V06,33,0.070,341.03,356.399713,9.683555,-85.29,42.639765,4841.777597,20140609_063632,KGRR,20140609,103632,20140609,2,0.388,0.194,true,false,non-roost,non-roost,,
KGRR20140614-1,KGRR20140614_094854_V06,-14,0.191,193.23,269.054291,11.201233,-86.20,43.031298,5600.616455,20140614_054854,KGRR,20140614,094854,20140614,1,0.191,0.191,true,false,non-roost,non-roost,,
KGRR20140614-2,KGRR20140614_094854_V06,-14,0.083,215.04,360.582794,16.663841,-86.06,42.620037,8331.920624,20140614_054854,KGRR,20140614,094854,20140614,1,0.083,0.083,true,false,non-roost,non-roost,,
KGRR20140614-4,KGRR20140614_095750_V06,-5,0.131,300.21,341.907745,7.025249,-85.54,42.705267,3512.624741,20140614_055750,KGRR,20140614,095750,20140614,3,-0.752,-0.25066666666666665,true,false,non-roost,non-roost,,
KGRR20140614-4,KGRR20140614_100647_V06,4,-1.000,300.21,341.907745,21.335249,-85.54,42.705267,10667.624741,20140614_060647,KGRR,20140614,100647,20140614,3,-0.752,-0.25066666666666665,true,false,non-roost,non-roost,,
KGRR20140614-4,KGRR20140614_101543_V06,13,0.117,292.46,335.412292,15.287659,-85.59,42.734494,7643.829346,20140614_061543,KGRR,20140614,101543,20140614,3,-0.752,-0.25066666666666665,true,false,non-roost,non-roost,,
KGRR20140615-1,KGRR20140615_093512_V06,-27,0.122,310.18,291.780945,4.987778,-85.48,42.930865,2493.888855,20140615_053512,KGRR,20140615,093512,20140615,1,0.122,0.122,true,false,non-roost,non-roost,,
KGRR20140616-1,KGRR20140616_103104_V06,29,0.058,189.23,264.900909,1.991043,-86.22,43.049848,995.521545,20140616_063104,KGRR,20140616,103104,20140616,1,0.058,0.058,true,false,non-roost,non-roost,,
KGRR20140617-10,KGRR20140617_102801_V06,26,0.061,128.86,394.102814,54.953964,-86.59,42.465586,27476.982117,20140617_062801,KGRR,20140617,102801,20140617,1,0.061,0.061,true,false,non-roost,non-roost,,weather
KGRR20140617-15,KGRR20140617_105414_V06,52,0.054,168.35,78.490967,37.239586,-86.36,43.887876,18619.792938,20140617_065414,KGRR,20140617,105414,20140617,1,0.054,0.054,true,false,non-roost,non-roost,,weather
